time_sk,time,dayweek,month,year
1001,08,Monday,10,2023
1002,09,Monday,10,2023
1003,10,Monday,10,2023
1004,16,Monday,10,2023
1005,17,Monday,10,2023
1006,19,Monday,10,2023
1007,20,Monday,10,2023
1008,21,Monday,10,2023
1009,22,Monday,10,2023
1010,00,Saturday,10,2023
1011,02,Saturday,10,2023
1012,03,Saturday,10,2023
1013,07,Saturday,10,2023
1014,12,Saturday,10,2023
1015,13,Saturday,10,2023
1016,15,Saturday,10,2023
1017,16,Saturday,10,2023
1018,19,Saturday,10,2023
1019,20,Saturday,10,2023
1020,23,Saturday,10,2023
1021,03,Sunday,10,2023
1022,04,Sunday,10,2023
1023,08,Sunday,10,2023
1024,09,Sunday,10,2023
1025,11,Sunday,10,2023
1026,14,Sunday,10,2023
1027,15,Sunday,10,2023
1028,16,Sunday,10,2023
1029,17,Sunday,10,2023
1030,20,Sunday,10,2023
1031,02,Thursday,10,2023
1032,10,Thursday,10,2023
1033,14,Thursday,10,2023
1034,15,Thursday,10,2023
1035,16,Thursday,10,2023
1036,17,Thursday,10,2023
1037,19,Thursday,10,2023
1038,20,Thursday,10,2023
1039,21,Thursday,10,2023
1040,00,Tuesday,10,2023
1041,01,Tuesday,10,2023
1042,03,Tuesday,10,2023
1043,05,Tuesday,10,2023
1044,06,Tuesday,10,2023
1045,09,Tuesday,10,2023
1046,10,Tuesday,10,2023
1047,11,Tuesday,10,2023
1048,15,Tuesday,10,2023
1049,17,Tuesday,10,2023
1050,20,Tuesday,10,2023
1051,21,Tuesday,10,2023
1052,01,Wednesday,10,2023
1053,07,Wednesday,10,2023
1054,09,Wednesday,10,2023
1055,13,Wednesday,10,2023
1056,14,Wednesday,10,2023
1057,15,Wednesday,10,2023
1058,18,Wednesday,10,2023
1059,22,Wednesday,10,2023
1060,01,Friday,9,2023
1061,06,Friday,9,2023
1062,07,Friday,9,2023
1063,09,Friday,9,2023
1064,11,Friday,9,2023
1065,12,Friday,9,2023
1066,13,Friday,9,2023
1067,14,Friday,9,2023
1068,16,Friday,9,2023
1069,20,Friday,9,2023
1070,21,Friday,9,2023
1071,22,Friday,9,2023
1072,04,Monday,9,2023
1073,05,Monday,9,2023
1074,08,Monday,9,2023
1075,09,Monday,9,2023
1076,11,Monday,9,2023
1077,12,Monday,9,2023
1078,14,Monday,9,2023
1079,15,Monday,9,2023
1080,16,Monday,9,2023
1081,18,Monday,9,2023
1082,21,Monday,9,2023
1083,00,Saturday,9,2023
1084,02,Saturday,9,2023
1085,03,Saturday,9,2023
1086,04,Saturday,9,2023
1087,05,Saturday,9,2023
1088,07,Saturday,9,2023
1089,09,Saturday,9,2023
1090,10,Saturday,9,2023
1091,11,Saturday,9,2023
1092,12,Saturday,9,2023
1093,13,Saturday,9,2023
1094,14,Saturday,9,2023
1095,15,Saturday,9,2023
1096,16,Saturday,9,2023
1097,17,Saturday,9,2023
1098,20,Saturday,9,2023
1099,23,Saturday,9,2023
1100,01,Sunday,9,2023
1101,03,Sunday,9,2023
1102,04,Sunday,9,2023
1103,05,Sunday,9,2023
1104,06,Sunday,9,2023
1105,09,Sunday,9,2023
1106,10,Sunday,9,2023
1107,11,Sunday,9,2023
1108,16,Sunday,9,2023
1109,17,Sunday,9,2023
1110,18,Sunday,9,2023
1111,19,Sunday,9,2023
1112,21,Sunday,9,2023
1113,23,Sunday,9,2023
1114,00,Thursday,9,2023
1115,02,Thursday,9,2023
1116,12,Thursday,9,2023
1117,14,Thursday,9,2023
1118,15,Thursday,9,2023
1119,18,Thursday,9,2023
1120,19,Thursday,9,2023
1121,06,Tuesday,9,2023
1122,11,Tuesday,9,2023
1123,13,Tuesday,9,2023
1124,15,Tuesday,9,2023
1125,16,Tuesday,9,2023
1126,18,Tuesday,9,2023
1127,19,Tuesday,9,2023
1128,21,Tuesday,9,2023
1129,08,Wednesday,9,2023
1130,13,Wednesday,9,2023
1131,15,Wednesday,9,2023
1132,17,Wednesday,9,2023
1133,23,Wednesday,9,2023
1134,05,Friday,8,2023
1135,06,Friday,8,2023
1136,07,Friday,8,2023
1137,09,Friday,8,2023
1138,10,Friday,8,2023
1139,11,Friday,8,2023
1140,12,Friday,8,2023
1141,17,Friday,8,2023
1142,18,Friday,8,2023
1143,20,Friday,8,2023
1144,21,Friday,8,2023
1145,22,Friday,8,2023
1146,23,Friday,8,2023
1147,03,Monday,8,2023
1148,05,Monday,8,2023
1149,06,Monday,8,2023
1150,07,Monday,8,2023
1151,12,Monday,8,2023
1152,14,Monday,8,2023
1153,15,Monday,8,2023
1154,20,Monday,8,2023
1155,00,Saturday,8,2023
1156,02,Saturday,8,2023
1157,05,Saturday,8,2023
1158,08,Saturday,8,2023
1159,09,Saturday,8,2023
1160,10,Saturday,8,2023
1161,11,Saturday,8,2023
1162,16,Saturday,8,2023
1163,17,Saturday,8,2023
1164,18,Saturday,8,2023
1165,19,Saturday,8,2023
1166,20,Saturday,8,2023
1167,21,Saturday,8,2023
1168,23,Saturday,8,2023
1169,04,Sunday,8,2023
1170,06,Sunday,8,2023
1171,07,Sunday,8,2023
1172,09,Sunday,8,2023
1173,12,Sunday,8,2023
1174,13,Sunday,8,2023
1175,16,Sunday,8,2023
1176,18,Sunday,8,2023
1177,19,Sunday,8,2023
1178,20,Sunday,8,2023
1179,23,Sunday,8,2023
1180,02,Thursday,8,2023
1181,03,Thursday,8,2023
1182,04,Thursday,8,2023
1183,05,Thursday,8,2023
1184,09,Thursday,8,2023
1185,10,Thursday,8,2023
1186,11,Thursday,8,2023
1187,15,Thursday,8,2023
1188,18,Thursday,8,2023
1189,20,Thursday,8,2023
1190,21,Thursday,8,2023
1191,23,Thursday,8,2023
1192,11,Tuesday,8,2023
1193,16,Tuesday,8,2023
1194,18,Tuesday,8,2023
1195,19,Tuesday,8,2023
1196,20,Tuesday,8,2023
1197,00,Wednesday,8,2023
1198,01,Wednesday,8,2023
1199,05,Wednesday,8,2023
1200,06,Wednesday,8,2023
1201,10,Wednesday,8,2023
1202,13,Wednesday,8,2023
1203,14,Wednesday,8,2023
1204,16,Wednesday,8,2023
1205,18,Wednesday,8,2023
1206,19,Wednesday,8,2023
1207,00,Friday,7,2023
1208,03,Friday,7,2023
1209,05,Friday,7,2023
1210,08,Friday,7,2023
1211,10,Friday,7,2023
1212,12,Friday,7,2023
1213,13,Friday,7,2023
1214,14,Friday,7,2023
1215,15,Friday,7,2023
1216,16,Friday,7,2023
1217,18,Friday,7,2023
1218,19,Friday,7,2023
1219,21,Friday,7,2023
1220,03,Monday,7,2023
1221,06,Monday,7,2023
1222,07,Monday,7,2023
1223,10,Monday,7,2023
1224,11,Monday,7,2023
1225,12,Monday,7,2023
1226,13,Monday,7,2023
1227,14,Monday,7,2023
1228,16,Monday,7,2023
1229,17,Monday,7,2023
1230,18,Monday,7,2023
1231,20,Monday,7,2023
1232,00,Saturday,7,2023
1233,02,Saturday,7,2023
1234,06,Saturday,7,2023
1235,08,Saturday,7,2023
1236,09,Saturday,7,2023
1237,12,Saturday,7,2023
1238,13,Saturday,7,2023
1239,14,Saturday,7,2023
1240,16,Saturday,7,2023
1241,17,Saturday,7,2023
1242,18,Saturday,7,2023
1243,19,Saturday,7,2023
1244,20,Saturday,7,2023
1245,11,Sunday,7,2023
1246,12,Sunday,7,2023
1247,13,Sunday,7,2023
1248,14,Sunday,7,2023
1249,17,Sunday,7,2023
1250,18,Sunday,7,2023
1251,19,Sunday,7,2023
1252,20,Sunday,7,2023
1253,22,Sunday,7,2023
1254,23,Sunday,7,2023
1255,01,Thursday,7,2023
1256,04,Thursday,7,2023
1257,09,Thursday,7,2023
1258,15,Thursday,7,2023
1259,21,Thursday,7,2023
1260,22,Thursday,7,2023
1261,23,Thursday,7,2023
1262,06,Tuesday,7,2023
1263,07,Tuesday,7,2023
1264,08,Tuesday,7,2023
1265,09,Tuesday,7,2023
1266,14,Tuesday,7,2023
1267,16,Tuesday,7,2023
1268,17,Tuesday,7,2023
1269,18,Tuesday,7,2023
1270,19,Tuesday,7,2023
1271,21,Tuesday,7,2023
1272,01,Wednesday,7,2023
1273,05,Wednesday,7,2023
1274,08,Wednesday,7,2023
1275,09,Wednesday,7,2023
1276,10,Wednesday,7,2023
1277,11,Wednesday,7,2023
1278,12,Wednesday,7,2023
1279,13,Wednesday,7,2023
1280,14,Wednesday,7,2023
1281,15,Wednesday,7,2023
1282,16,Wednesday,7,2023
1283,18,Wednesday,7,2023
1284,21,Wednesday,7,2023
1285,00,Friday,6,2023
1286,03,Friday,6,2023
1287,04,Friday,6,2023
1288,05,Friday,6,2023
1289,06,Friday,6,2023
1290,09,Friday,6,2023
1291,15,Friday,6,2023
1292,16,Friday,6,2023
1293,17,Friday,6,2023
1294,18,Friday,6,2023
1295,23,Friday,6,2023
1296,03,Monday,6,2023
1297,05,Monday,6,2023
1298,07,Monday,6,2023
1299,10,Monday,6,2023
1300,19,Monday,6,2023
1301,23,Monday,6,2023
1302,05,Saturday,6,2023
1303,07,Saturday,6,2023
1304,08,Saturday,6,2023
1305,09,Saturday,6,2023
1306,13,Saturday,6,2023
1307,14,Saturday,6,2023
1308,15,Saturday,6,2023
1309,16,Saturday,6,2023
1310,18,Saturday,6,2023
1311,19,Saturday,6,2023
1312,00,Sunday,6,2023
1313,03,Sunday,6,2023
1314,04,Sunday,6,2023
1315,06,Sunday,6,2023
1316,08,Sunday,6,2023
1317,11,Sunday,6,2023
1318,14,Sunday,6,2023
1319,15,Sunday,6,2023
1320,16,Sunday,6,2023
1321,19,Sunday,6,2023
1322,21,Sunday,6,2023
1323,23,Sunday,6,2023
1324,06,Thursday,6,2023
1325,07,Thursday,6,2023
1326,09,Thursday,6,2023
1327,10,Thursday,6,2023
1328,11,Thursday,6,2023
1329,15,Thursday,6,2023
1330,16,Thursday,6,2023
1331,18,Thursday,6,2023
1332,19,Thursday,6,2023
1333,22,Thursday,6,2023
1334,05,Tuesday,6,2023
1335,15,Tuesday,6,2023
1336,16,Tuesday,6,2023
1337,17,Tuesday,6,2023
1338,18,Tuesday,6,2023
1339,03,Wednesday,6,2023
1340,05,Wednesday,6,2023
1341,08,Wednesday,6,2023
1342,12,Wednesday,6,2023
1343,14,Wednesday,6,2023
1344,16,Wednesday,6,2023
1345,17,Wednesday,6,2023
1346,22,Wednesday,6,2023
1347,23,Wednesday,6,2023
1348,02,Friday,5,2023
1349,03,Friday,5,2023
1350,07,Friday,5,2023
1351,09,Friday,5,2023
1352,10,Friday,5,2023
1353,11,Friday,5,2023
1354,15,Friday,5,2023
1355,16,Friday,5,2023
1356,17,Friday,5,2023
1357,18,Friday,5,2023
1358,20,Friday,5,2023
1359,23,Friday,5,2023
1360,05,Monday,5,2023
1361,08,Monday,5,2023
1362,10,Monday,5,2023
1363,11,Monday,5,2023
1364,12,Monday,5,2023
1365,17,Monday,5,2023
1366,19,Monday,5,2023
1367,22,Monday,5,2023
1368,01,Saturday,5,2023
1369,03,Saturday,5,2023
1370,09,Saturday,5,2023
1371,11,Saturday,5,2023
1372,13,Saturday,5,2023
1373,16,Saturday,5,2023
1374,17,Saturday,5,2023
1375,19,Saturday,5,2023
1376,20,Saturday,5,2023
1377,22,Saturday,5,2023
1378,23,Saturday,5,2023
1379,06,Sunday,5,2023
1380,07,Sunday,5,2023
1381,11,Sunday,5,2023
1382,17,Sunday,5,2023
1383,18,Sunday,5,2023
1384,19,Sunday,5,2023
1385,23,Sunday,5,2023
1386,00,Thursday,5,2023
1387,01,Thursday,5,2023
1388,08,Thursday,5,2023
1389,12,Thursday,5,2023
1390,13,Thursday,5,2023
1391,14,Thursday,5,2023
1392,16,Thursday,5,2023
1393,17,Thursday,5,2023
1394,18,Thursday,5,2023
1395,19,Thursday,5,2023
1396,20,Thursday,5,2023
1397,21,Thursday,5,2023
1398,05,Tuesday,5,2023
1399,06,Tuesday,5,2023
1400,07,Tuesday,5,2023
1401,12,Tuesday,5,2023
1402,15,Tuesday,5,2023
1403,16,Tuesday,5,2023
1404,17,Tuesday,5,2023
1405,01,Wednesday,5,2023
1406,02,Wednesday,5,2023
1407,09,Wednesday,5,2023
1408,10,Wednesday,5,2023
1409,11,Wednesday,5,2023
1410,15,Wednesday,5,2023
1411,17,Wednesday,5,2023
1412,18,Wednesday,5,2023
1413,19,Wednesday,5,2023
1414,23,Wednesday,5,2023
1415,06,Friday,4,2023
1416,09,Friday,4,2023
1417,14,Friday,4,2023
1418,15,Friday,4,2023
1419,17,Friday,4,2023
1420,18,Friday,4,2023
1421,19,Friday,4,2023
1422,20,Friday,4,2023
1423,23,Friday,4,2023
1424,06,Monday,4,2023
1425,11,Monday,4,2023
1426,13,Monday,4,2023
1427,17,Monday,4,2023
1428,20,Monday,4,2023
1429,22,Monday,4,2023
1430,23,Monday,4,2023
1431,00,Saturday,4,2023
1432,02,Saturday,4,2023
1433,03,Saturday,4,2023
1434,06,Saturday,4,2023
1435,10,Saturday,4,2023
1436,14,Saturday,4,2023
1437,16,Saturday,4,2023
1438,18,Saturday,4,2023
1439,19,Saturday,4,2023
1440,23,Saturday,4,2023
1441,06,Sunday,4,2023
1442,07,Sunday,4,2023
1443,08,Sunday,4,2023
1444,12,Sunday,4,2023
1445,19,Sunday,4,2023
1446,20,Sunday,4,2023
1447,22,Sunday,4,2023
1448,02,Thursday,4,2023
1449,07,Thursday,4,2023
1450,08,Thursday,4,2023
1451,09,Thursday,4,2023
1452,10,Thursday,4,2023
1453,11,Thursday,4,2023
1454,14,Thursday,4,2023
1455,17,Thursday,4,2023
1456,18,Thursday,4,2023
1457,19,Thursday,4,2023
1458,00,Tuesday,4,2023
1459,01,Tuesday,4,2023
1460,02,Tuesday,4,2023
1461,05,Tuesday,4,2023
1462,10,Tuesday,4,2023
1463,15,Tuesday,4,2023
1464,16,Tuesday,4,2023
1465,20,Tuesday,4,2023
1466,22,Tuesday,4,2023
1467,23,Tuesday,4,2023
1468,04,Wednesday,4,2023
1469,10,Wednesday,4,2023
1470,11,Wednesday,4,2023
1471,12,Wednesday,4,2023
1472,13,Wednesday,4,2023
1473,14,Wednesday,4,2023
1474,15,Wednesday,4,2023
1475,17,Wednesday,4,2023
1476,19,Wednesday,4,2023
1477,00,Friday,3,2023
1478,01,Friday,3,2023
1479,05,Friday,3,2023
1480,06,Friday,3,2023
1481,07,Friday,3,2023
1482,09,Friday,3,2023
1483,11,Friday,3,2023
1484,12,Friday,3,2023
1485,13,Friday,3,2023
1486,14,Friday,3,2023
1487,15,Friday,3,2023
1488,16,Friday,3,2023
1489,17,Friday,3,2023
1490,19,Friday,3,2023
1491,23,Friday,3,2023
1492,04,Monday,3,2023
1493,10,Monday,3,2023
1494,11,Monday,3,2023
1495,13,Monday,3,2023
1496,18,Monday,3,2023
1497,19,Monday,3,2023
1498,22,Monday,3,2023
1499,00,Saturday,3,2023
1500,01,Saturday,3,2023
1501,03,Saturday,3,2023
1502,05,Saturday,3,2023
1503,06,Saturday,3,2023
1504,09,Saturday,3,2023
1505,10,Saturday,3,2023
1506,11,Saturday,3,2023
1507,12,Saturday,3,2023
1508,13,Saturday,3,2023
1509,17,Saturday,3,2023
1510,20,Saturday,3,2023
1511,21,Saturday,3,2023
1512,22,Saturday,3,2023
1513,01,Sunday,3,2023
1514,13,Sunday,3,2023
1515,14,Sunday,3,2023
1516,15,Sunday,3,2023
1517,17,Sunday,3,2023
1518,18,Sunday,3,2023
1519,05,Thursday,3,2023
1520,07,Thursday,3,2023
1521,08,Thursday,3,2023
1522,09,Thursday,3,2023
1523,11,Thursday,3,2023
1524,12,Thursday,3,2023
1525,13,Thursday,3,2023
1526,16,Thursday,3,2023
1527,17,Thursday,3,2023
1528,19,Thursday,3,2023
1529,21,Thursday,3,2023
1530,23,Thursday,3,2023
1531,00,Tuesday,3,2023
1532,07,Tuesday,3,2023
1533,08,Tuesday,3,2023
1534,09,Tuesday,3,2023
1535,11,Tuesday,3,2023
1536,12,Tuesday,3,2023
1537,13,Tuesday,3,2023
1538,17,Tuesday,3,2023
1539,20,Tuesday,3,2023
1540,00,Wednesday,3,2023
1541,06,Wednesday,3,2023
1542,07,Wednesday,3,2023
1543,09,Wednesday,3,2023
1544,10,Wednesday,3,2023
1545,13,Wednesday,3,2023
1546,14,Wednesday,3,2023
1547,16,Wednesday,3,2023
1548,19,Wednesday,3,2023
1549,20,Wednesday,3,2023
1550,03,Friday,2,2023
1551,07,Friday,2,2023
1552,10,Friday,2,2023
1553,13,Friday,2,2023
1554,14,Friday,2,2023
1555,22,Friday,2,2023
1556,23,Friday,2,2023
1557,06,Monday,2,2023
1558,08,Monday,2,2023
1559,10,Monday,2,2023
1560,11,Monday,2,2023
1561,12,Monday,2,2023
1562,13,Monday,2,2023
1563,14,Monday,2,2023
1564,15,Monday,2,2023
1565,20,Monday,2,2023
1566,23,Monday,2,2023
1567,07,Saturday,2,2023
1568,08,Saturday,2,2023
1569,11,Saturday,2,2023
1570,13,Saturday,2,2023
1571,14,Saturday,2,2023
1572,15,Saturday,2,2023
1573,22,Saturday,2,2023
1574,23,Saturday,2,2023
1575,06,Sunday,2,2023
1576,07,Sunday,2,2023
1577,08,Sunday,2,2023
1578,10,Sunday,2,2023
1579,11,Sunday,2,2023
1580,12,Sunday,2,2023
1581,13,Sunday,2,2023
1582,15,Sunday,2,2023
1583,19,Sunday,2,2023
1584,20,Sunday,2,2023
1585,21,Sunday,2,2023
1586,01,Thursday,2,2023
1587,02,Thursday,2,2023
1588,04,Thursday,2,2023
1589,06,Thursday,2,2023
1590,07,Thursday,2,2023
1591,09,Thursday,2,2023
1592,12,Thursday,2,2023
1593,13,Thursday,2,2023
1594,14,Thursday,2,2023
1595,15,Thursday,2,2023
1596,16,Thursday,2,2023
1597,17,Thursday,2,2023
1598,19,Thursday,2,2023
1599,20,Thursday,2,2023
1600,21,Thursday,2,2023
1601,22,Thursday,2,2023
1602,02,Tuesday,2,2023
1603,05,Tuesday,2,2023
1604,07,Tuesday,2,2023
1605,10,Tuesday,2,2023
1606,12,Tuesday,2,2023
1607,13,Tuesday,2,2023
1608,17,Tuesday,2,2023
1609,19,Tuesday,2,2023
1610,22,Tuesday,2,2023
1611,08,Wednesday,2,2023
1612,13,Wednesday,2,2023
1613,14,Wednesday,2,2023
1614,15,Wednesday,2,2023
1615,16,Wednesday,2,2023
1616,18,Wednesday,2,2023
1617,20,Wednesday,2,2023
1618,00,Friday,1,2023
1619,02,Friday,1,2023
1620,04,Friday,1,2023
1621,08,Friday,1,2023
1622,11,Friday,1,2023
1623,14,Friday,1,2023
1624,15,Friday,1,2023
1625,16,Friday,1,2023
1626,17,Friday,1,2023
1627,18,Friday,1,2023
1628,22,Friday,1,2023
1629,23,Friday,1,2023
1630,02,Monday,1,2023
1631,06,Monday,1,2023
1632,07,Monday,1,2023
1633,08,Monday,1,2023
1634,10,Monday,1,2023
1635,11,Monday,1,2023
1636,12,Monday,1,2023
1637,13,Monday,1,2023
1638,15,Monday,1,2023
1639,19,Monday,1,2023
1640,10,Saturday,1,2023
1641,11,Saturday,1,2023
1642,12,Saturday,1,2023
1643,16,Saturday,1,2023
1644,17,Saturday,1,2023
1645,18,Saturday,1,2023
1646,20,Saturday,1,2023
1647,23,Saturday,1,2023
1648,02,Sunday,1,2023
1649,07,Sunday,1,2023
1650,09,Sunday,1,2023
1651,10,Sunday,1,2023
1652,12,Sunday,1,2023
1653,13,Sunday,1,2023
1654,14,Sunday,1,2023
1655,15,Sunday,1,2023
1656,16,Sunday,1,2023
1657,18,Sunday,1,2023
1658,02,Thursday,1,2023
1659,06,Thursday,1,2023
1660,15,Thursday,1,2023
1661,00,Tuesday,1,2023
1662,06,Tuesday,1,2023
1663,07,Tuesday,1,2023
1664,08,Tuesday,1,2023
1665,11,Tuesday,1,2023
1666,12,Tuesday,1,2023
1667,13,Tuesday,1,2023
1668,15,Tuesday,1,2023
1669,16,Tuesday,1,2023
1670,17,Tuesday,1,2023
1671,20,Tuesday,1,2023
1672,22,Tuesday,1,2023
1673,06,Wednesday,1,2023
1674,12,Wednesday,1,2023
1675,13,Wednesday,1,2023
1676,14,Wednesday,1,2023
1677,15,Wednesday,1,2023
1678,16,Wednesday,1,2023
1679,19,Wednesday,1,2023
1680,20,Wednesday,1,2023
1681,23,Wednesday,1,2023
1682,01,Friday,12,2022
1683,08,Friday,12,2022
1684,10,Friday,12,2022
1685,15,Friday,12,2022
1686,16,Friday,12,2022
1687,17,Friday,12,2022
1688,19,Friday,12,2022
1689,20,Friday,12,2022
1690,21,Friday,12,2022
1691,22,Friday,12,2022
1692,23,Friday,12,2022
1693,08,Monday,12,2022
1694,18,Monday,12,2022
1695,19,Monday,12,2022
1696,01,Saturday,12,2022
1697,04,Saturday,12,2022
1698,06,Saturday,12,2022
1699,08,Saturday,12,2022
1700,10,Saturday,12,2022
1701,11,Saturday,12,2022
1702,12,Saturday,12,2022
1703,15,Saturday,12,2022
1704,16,Saturday,12,2022
1705,18,Saturday,12,2022
1706,19,Saturday,12,2022
1707,21,Saturday,12,2022
1708,22,Saturday,12,2022
1709,01,Sunday,12,2022
1710,03,Sunday,12,2022
1711,07,Sunday,12,2022
1712,12,Sunday,12,2022
1713,15,Sunday,12,2022
1714,16,Sunday,12,2022
1715,17,Sunday,12,2022
1716,18,Sunday,12,2022
1717,20,Sunday,12,2022
1718,22,Sunday,12,2022
1719,06,Thursday,12,2022
1720,07,Thursday,12,2022
1721,09,Thursday,12,2022
1722,11,Thursday,12,2022
1723,12,Thursday,12,2022
1724,13,Thursday,12,2022
1725,15,Thursday,12,2022
1726,16,Thursday,12,2022
1727,17,Thursday,12,2022
1728,18,Thursday,12,2022
1729,19,Thursday,12,2022
1730,20,Thursday,12,2022
1731,22,Thursday,12,2022
1732,23,Thursday,12,2022
1733,11,Tuesday,12,2022
1734,12,Tuesday,12,2022
1735,15,Tuesday,12,2022
1736,16,Tuesday,12,2022
1737,19,Tuesday,12,2022
1738,20,Tuesday,12,2022
1739,21,Tuesday,12,2022
1740,09,Wednesday,12,2022
1741,10,Wednesday,12,2022
1742,11,Wednesday,12,2022
1743,12,Wednesday,12,2022
1744,13,Wednesday,12,2022
1745,16,Wednesday,12,2022
1746,17,Wednesday,12,2022
1747,18,Wednesday,12,2022
1748,20,Wednesday,12,2022
1749,01,Friday,11,2022
1750,05,Friday,11,2022
1751,08,Friday,11,2022
1752,13,Friday,11,2022
1753,15,Friday,11,2022
1754,17,Friday,11,2022
1755,18,Friday,11,2022
1756,19,Friday,11,2022
1757,20,Friday,11,2022
1758,21,Friday,11,2022
1759,22,Friday,11,2022
1760,06,Monday,11,2022
1761,09,Monday,11,2022
1762,11,Monday,11,2022
1763,12,Monday,11,2022
1764,14,Monday,11,2022
1765,15,Monday,11,2022
1766,17,Monday,11,2022
1767,00,Saturday,11,2022
1768,01,Saturday,11,2022
1769,07,Saturday,11,2022
1770,10,Saturday,11,2022
1771,11,Saturday,11,2022
1772,13,Saturday,11,2022
1773,14,Saturday,11,2022
1774,15,Saturday,11,2022
1775,16,Saturday,11,2022
1776,19,Saturday,11,2022
1777,21,Saturday,11,2022
1778,22,Saturday,11,2022
1779,23,Saturday,11,2022
1780,07,Sunday,11,2022
1781,08,Sunday,11,2022
1782,09,Sunday,11,2022
1783,10,Sunday,11,2022
1784,11,Sunday,11,2022
1785,12,Sunday,11,2022
1786,13,Sunday,11,2022
1787,14,Sunday,11,2022
1788,16,Sunday,11,2022
1789,21,Sunday,11,2022
1790,22,Sunday,11,2022
1791,05,Thursday,11,2022
1792,06,Thursday,11,2022
1793,07,Thursday,11,2022
1794,10,Thursday,11,2022
1795,11,Thursday,11,2022
1796,12,Thursday,11,2022
1797,13,Thursday,11,2022
1798,15,Thursday,11,2022
1799,16,Thursday,11,2022
1800,17,Thursday,11,2022
1801,22,Thursday,11,2022
1802,23,Thursday,11,2022
1803,01,Tuesday,11,2022
1804,03,Tuesday,11,2022
1805,04,Tuesday,11,2022
1806,07,Tuesday,11,2022
1807,08,Tuesday,11,2022
1808,10,Tuesday,11,2022
1809,12,Tuesday,11,2022
1810,15,Tuesday,11,2022
1811,19,Tuesday,11,2022
1812,20,Tuesday,11,2022
1813,21,Tuesday,11,2022
1814,04,Wednesday,11,2022
1815,06,Wednesday,11,2022
1816,09,Wednesday,11,2022
1817,10,Wednesday,11,2022
1818,13,Wednesday,11,2022
1819,14,Wednesday,11,2022
1820,15,Wednesday,11,2022
1821,18,Wednesday,11,2022
1822,21,Wednesday,11,2022
1823,00,Friday,10,2022
1824,03,Friday,10,2022
1825,05,Friday,10,2022
1826,06,Friday,10,2022
1827,13,Friday,10,2022
1828,16,Friday,10,2022
1829,19,Friday,10,2022
1830,21,Friday,10,2022
1831,23,Friday,10,2022
1832,02,Monday,10,2022
1833,03,Monday,10,2022
1834,13,Monday,10,2022
1835,17,Monday,10,2022
1836,19,Monday,10,2022
1837,20,Monday,10,2022
1838,23,Monday,10,2022
1839,00,Saturday,10,2022
1840,05,Saturday,10,2022
1841,06,Saturday,10,2022
1842,09,Saturday,10,2022
1843,10,Saturday,10,2022
1844,12,Saturday,10,2022
1845,13,Saturday,10,2022
1846,15,Saturday,10,2022
1847,16,Saturday,10,2022
1848,18,Saturday,10,2022
1849,19,Saturday,10,2022
1850,20,Saturday,10,2022
1851,22,Saturday,10,2022
1852,23,Saturday,10,2022
1853,01,Sunday,10,2022
1854,03,Sunday,10,2022
1855,04,Sunday,10,2022
1856,07,Sunday,10,2022
1857,10,Sunday,10,2022
1858,11,Sunday,10,2022
1859,13,Sunday,10,2022
1860,14,Sunday,10,2022
1861,15,Sunday,10,2022
1862,16,Sunday,10,2022
1863,17,Sunday,10,2022
1864,19,Sunday,10,2022
1865,20,Sunday,10,2022
1866,02,Thursday,10,2022
1867,06,Thursday,10,2022
1868,12,Thursday,10,2022
1869,15,Thursday,10,2022
1870,17,Thursday,10,2022
1871,19,Thursday,10,2022
1872,20,Thursday,10,2022
1873,21,Thursday,10,2022
1874,01,Tuesday,10,2022
1875,04,Tuesday,10,2022
1876,09,Tuesday,10,2022
1877,16,Tuesday,10,2022
1878,18,Tuesday,10,2022
1879,19,Tuesday,10,2022
1880,20,Tuesday,10,2022
1881,21,Tuesday,10,2022
1882,06,Wednesday,10,2022
1883,10,Wednesday,10,2022
1884,11,Wednesday,10,2022
